time,snowfall (cm),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2022-05-30T14:00,0.00,30.6,19.7,0.176,246.0,13.0,233.0,14.2,1220.1,238.8,12.6,226.2,14.2,1184.5
2022-05-30T15:00,0.00,27.0,19.2,0.185,237.0,4.0,233.0,4.7,1129.4,223.5,3.8,219.7,4.7,1065.1
2022-05-30T16:00,0.00,20.2,19.4,0.185,331.0,56.0,275.0,75.8,984.1,301.2,51.0,250.3,75.8,895.5
2022-05-30T17:00,0.00,20.2,19.3,0.186,218.0,13.0,205.0,21.8,794.1,188.7,11.3,177.4,21.8,687.4
2022-05-30T18:00,0.00,12.6,19.1,0.186,132.0,4.0,128.0,9.3,572.5,104.9,3.2,101.7,9.3,454.8
2022-05-30T19:00,0.00,10.1,18.7,0.186,47.0,0.0,47.0,0.0,334.3,30.0,0.0,30.0,0.0,213.6
2022-05-30T20:00,0.00,9.7,18.2,0.186,16.0,0.0,16.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0
2022-05-30T21:00,0.00,9.7,17.6,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30T22:00,0.00,11.5,17.2,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30T23:00,0.00,12.2,16.9,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T00:00,0.00,13.7,17.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T01:00,0.00,11.2,17.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T02:00,0.00,9.7,16.8,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T03:00,0.00,10.1,16.6,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T04:00,0.00,9.4,16.5,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T05:00,0.00,8.3,16.4,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T06:00,0.00,10.4,16.4,0.193,8.0,0.0,8.0,0.0,90.7,17.9,0.0,17.9,0.0,203.2
2022-05-31T07:00,0.00,16.9,16.4,0.225,41.0,0.0,41.0,0.0,323.8,56.3,0.0,56.3,0.0,444.3
2022-05-31T08:00,0.00,17.3,16.7,0.226,68.0,5.0,63.0,11.8,562.4,81.9,6.0,75.9,11.8,677.7
2022-05-31T09:00,0.00,24.5,17.0,0.236,85.0,0.0,85.0,0.0,785.1,96.1,0.0,96.1,0.0,887.3
2022-05-31T10:00,0.00,22.7,17.6,0.242,130.0,0.0,130.0,0.0,976.8,140.9,0.0,140.9,0.0,1058.9
2022-05-31T11:00,0.00,23.0,18.8,0.271,324.0,114.0,210.0,134.9,1124.4,340.3,119.7,220.5,134.9,1180.8
2022-05-31T12:00,0.00,31.3,19.2,0.241,135.0,0.0,135.0,0.0,1217.8,138.0,0.0,138.0,0.0,1244.7
2022-05-31T13:00,0.00,26.6,19.2,0.259,164.0,6.0,158.0,6.4,1250.8,163.4,6.0,157.4,6.4,1246.3
2022-05-31T14:00,0.00,29.5,19.4,0.262,304.0,34.0,270.0,37.1,1221.0,295.2,33.0,262.1,37.1,1185.5
2022-05-31T15:00,0.00,25.2,21.0,0.261,628.0,319.0,309.0,375.5,1130.6,592.4,300.9,291.5,375.5,1066.4
2022-05-31T16:00,0.00,32.0,21.9,0.261,619.0,405.0,214.0,546.8,985.6,563.5,368.7,194.8,546.8,897.2
2022-05-31T17:00,0.00,34.6,21.5,0.261,307.0,138.0,169.0,230.7,796.0,265.9,119.5,146.4,230.7,689.4
2022-05-31T18:00,0.00,24.5,21.1,0.260,250.0,118.0,132.0,273.2,574.7,198.9,93.9,105.0,273.2,457.1
2022-05-31T19:00,0.00,18.4,20.5,0.259,137.0,67.0,70.0,264.7,336.8,88.0,43.0,45.0,264.7,216.3
2022-05-31T20:00,0.00,10.1,19.7,0.260,27.0,9.0,18.0,76.6,98.5,0.0,0.0,0.0,0.0,0.0
2022-05-31T21:00,0.00,9.7,19.0,0.260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T22:00,0.00,9.4,18.3,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31T23:00,0.00,13.0,17.7,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T00:00,0.00,14.4,17.8,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T01:00,0.00,9.0,17.5,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T02:00,0.00,18.7,17.1,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T03:00,0.00,18.7,16.8,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T04:00,0.00,24.5,16.4,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T05:00,0.00,21.6,16.2,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T06:00,0.00,18.4,16.2,0.382,15.0,0.0,15.0,0.0,91.4,33.6,0.0,33.6,0.0,204.6
2022-06-01T07:00,0.00,16.2,16.3,0.376,40.0,0.0,40.0,0.0,325.0,54.8,0.0,54.8,0.0,445.4
2022-06-01T08:00,0.00,30.2,17.0,0.372,180.0,38.0,142.0,89.7,563.3,216.8,45.8,171.0,89.7,678.5
2022-06-01T09:00,0.00,38.9,17.6,0.367,310.0,178.0,132.0,301.4,785.8,350.3,201.1,149.1,301.4,887.9
2022-06-01T10:00,0.00,40.3,18.4,0.363,394.0,175.0,219.0,238.2,977.4,427.1,189.7,237.4,238.2,1059.4
2022-06-01T11:00,0.00,42.5,19.8,0.357,734.0,543.0,191.0,642.2,1124.9,770.8,570.2,200.6,642.2,1181.3
2022-06-01T12:00,0.00,45.0,19.9,0.385,558.0,359.0,199.0,392.0,1218.4,570.3,366.9,203.4,392.0,1245.3
2022-06-01T13:00,0.00,39.2,20.6,0.380,734.0,487.0,247.0,517.7,1251.5,731.4,485.3,246.1,517.7,1247.1
2022-06-01T14:00,0.00,40.0,20.8,0.381,623.0,341.0,282.0,371.3,1221.9,605.0,331.1,273.8,371.3,1186.5
2022-06-01T15:00,0.00,45.4,21.4,0.394,782.0,632.0,150.0,742.9,1131.7,737.8,596.3,141.5,742.9,1067.7
2022-06-01T16:00,0.00,47.9,20.6,0.403,411.0,179.0,232.0,241.3,987.1,374.3,163.0,211.3,241.3,898.9
2022-06-01T17:00,0.00,27.7,20.5,0.396,387.0,205.0,182.0,341.8,797.8,335.4,177.7,157.7,341.8,691.4
2022-06-01T18:00,0.00,27.4,20.1,0.392,265.0,148.0,117.0,341.3,576.9,211.1,117.9,93.2,341.3,459.5
2022-06-01T19:00,0.00,27.7,19.1,0.397,104.0,47.0,57.0,184.3,339.3,67.1,30.3,36.8,184.3,218.9
2022-06-01T20:00,0.00,20.2,18.2,0.391,33.0,14.0,19.0,118.2,101.3,0.0,0.0,0.0,0.0,0.0
2022-06-01T21:00,0.00,10.4,17.2,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T22:00,0.00,10.4,16.7,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01T23:00,0.00,10.8,16.4,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T00:00,0.00,11.5,16.9,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T01:00,0.00,11.5,16.3,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T02:00,0.00,15.8,15.8,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T03:00,0.00,11.2,15.5,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T04:00,0.00,17.6,15.3,0.370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T05:00,0.00,8.3,15.2,0.370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T06:00,0.00,18.7,15.1,0.384,18.0,5.0,13.0,44.0,92.0,40.3,11.2,29.1,72.3,205.9
2022-06-02T07:00,0.00,20.5,15.4,0.383,61.0,10.0,51.0,40.8,326.2,83.5,13.7,69.8,40.8,446.4
2022-06-02T08:00,0.00,20.5,15.9,0.410,153.0,38.0,115.0,89.6,564.2,184.2,45.7,138.5,89.6,679.3
2022-06-02T09:00,0.00,19.8,16.7,0.401,208.0,27.0,181.0,45.7,786.5,235.0,30.5,204.5,45.7,888.5
2022-06-02T10:00,0.00,29.2,17.5,0.395,311.0,60.0,251.0,81.6,977.9,337.1,65.0,272.0,81.6,1059.9
2022-06-02T11:00,0.00,33.8,18.2,0.390,408.0,102.0,306.0,120.5,1125.3,428.5,107.1,321.3,120.5,1181.8
2022-06-02T12:00,0.00,33.8,19.4,0.400,593.0,337.0,256.0,367.7,1218.9,606.1,344.5,261.7,367.7,1245.9
2022-06-02T13:00,0.00,33.1,20.6,0.393,875.0,722.0,153.0,766.9,1252.1,872.0,719.5,152.5,766.9,1247.8
2022-06-02T14:00,0.00,34.9,21.1,0.388,778.0,588.0,190.0,639.6,1222.7,755.6,571.0,184.5,639.6,1187.5
2022-06-02T15:00,0.00,33.5,21.5,0.383,733.0,527.0,206.0,618.7,1132.8,691.7,497.3,194.4,618.7,1069.0
2022-06-02T16:00,0.00,32.4,21.4,0.379,609.0,437.0,172.0,587.9,988.5,554.8,398.1,156.7,587.9,900.5
2022-06-02T17:00,0.00,31.3,21.0,0.377,441.0,297.0,144.0,494.0,799.6,382.4,257.5,124.9,494.0,693.3
2022-06-02T18:00,0.00,27.7,20.4,0.374,268.0,149.0,119.0,342.2,579.0,213.7,118.8,94.9,342.2,461.8
2022-06-02T19:00,0.00,19.4,19.6,0.372,119.0,51.0,68.0,198.5,341.7,77.1,33.1,44.1,198.5,221.5
2022-06-02T20:00,0.00,14.8,18.7,0.377,31.0,12.0,19.0,100.5,104.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T21:00,0.00,13.7,17.7,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T22:00,0.00,19.1,16.9,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02T23:00,0.00,18.4,16.3,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T00:00,0.00,11.9,15.9,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T01:00,0.00,11.5,15.4,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T02:00,0.00,11.5,14.9,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T03:00,0.00,11.2,14.6,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T04:00,0.00,16.6,14.3,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T05:00,0.00,17.6,14.1,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T06:00,0.00,20.9,14.3,0.425,21.0,2.0,19.0,17.5,92.6,47.0,4.5,42.5,28.7,207.1
2022-06-03T07:00,0.00,17.3,14.9,0.418,107.0,43.0,64.0,174.7,327.2,146.3,58.8,87.5,174.7,447.3
2022-06-03T08:00,0.00,22.7,15.9,0.413,253.0,114.0,139.0,268.3,565.0,304.5,137.2,167.3,268.3,679.9
2022-06-03T09:00,0.00,28.4,16.9,0.409,423.0,282.0,141.0,476.4,787.0,477.8,318.5,159.3,476.4,889.0
2022-06-03T10:00,0.00,31.0,18.2,0.405,579.0,395.0,184.0,536.8,978.3,627.5,428.1,199.4,536.8,1060.3
2022-06-03T11:00,0.00,31.3,19.5,0.401,740.0,576.0,164.0,680.3,1125.7,777.1,604.9,172.2,680.3,1182.2
2022-06-03T12:00,0.00,35.6,19.7,0.410,760.0,509.0,251.0,555.0,1219.3,776.8,520.3,256.6,555.0,1246.4
2022-06-03T13:00,0.00,33.1,20.5,0.404,730.0,470.0,260.0,498.9,1252.7,727.6,468.4,259.1,498.9,1248.5
2022-06-03T14:00,0.00,32.0,21.2,0.430,779.0,559.0,220.0,607.4,1223.5,756.6,542.9,213.7,607.4,1188.4
2022-06-03T15:00,0.00,32.8,20.8,0.420,592.0,353.0,239.0,413.9,1133.9,558.8,333.2,225.6,413.9,1070.2
2022-06-03T16:00,0.00,24.5,21.1,0.414,569.0,381.0,188.0,511.7,989.9,518.5,347.2,171.3,511.7,902.0
2022-06-03T17:00,0.00,20.2,21.1,0.411,426.0,277.0,149.0,459.6,801.3,369.6,240.3,129.3,459.6,695.2
2022-06-03T18:00,0.00,14.0,20.5,0.408,216.0,98.0,118.0,224.2,581.0,172.5,78.3,94.2,224.2,464.0
2022-06-03T19:00,0.00,16.6,19.6,0.430,110.0,36.0,74.0,139.1,344.1,71.6,23.4,48.2,139.1,224.0
2022-06-03T20:00,0.00,14.0,18.4,0.418,29.0,9.0,20.0,74.8,106.6,0.0,0.0,0.0,0.0,0.0
2022-06-03T21:00,0.00,8.3,17.4,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T22:00,0.00,8.6,16.7,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03T23:00,0.00,7.6,16.3,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T00:00,0.00,6.1,17.4,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T01:00,0.00,11.2,16.5,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T02:00,0.00,10.4,15.7,0.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T03:00,0.00,7.9,15.1,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T04:00,0.00,11.5,14.8,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T05:00,0.00,10.4,14.5,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T06:00,0.00,9.7,14.6,0.430,24.0,7.0,17.0,61.2,93.1,53.7,15.7,38.0,100.0,208.2
2022-06-04T07:00,0.00,11.9,15.0,0.422,96.0,25.0,71.0,101.3,328.1,131.1,34.1,97.0,101.3,448.1
2022-06-04T08:00,0.00,11.5,15.8,0.418,197.0,58.0,139.0,136.3,565.6,237.0,69.8,167.2,136.3,680.5
2022-06-04T09:00,0.00,13.0,17.3,0.415,448.0,277.0,171.0,467.5,787.5,505.9,312.8,193.1,467.5,889.4
2022-06-04T10:00,0.00,18.4,18.4,0.413,493.0,311.0,182.0,422.4,978.7,534.3,337.0,197.2,422.4,1060.6
2022-06-04T11:00,0.00,18.7,19.5,0.409,633.0,331.0,302.0,390.7,1126.1,664.7,347.6,317.1,390.7,1182.5
2022-06-04T12:00,0.00,19.4,19.3,0.410,578.0,308.0,270.0,335.6,1219.7,590.8,314.8,276.0,335.6,1246.8
2022-06-04T13:00,0.00,24.8,19.5,0.411,452.0,164.0,288.0,173.9,1253.2,450.5,163.5,287.1,173.9,1249.1
2022-06-04T14:00,0.00,25.6,20.2,0.409,689.0,393.0,296.0,426.7,1224.3,669.3,381.8,287.5,426.7,1189.3
2022-06-04T15:00,0.00,25.2,20.7,0.406,620.0,340.0,280.0,398.2,1134.9,585.3,321.0,264.3,398.2,1071.4
2022-06-04T16:00,0.00,21.6,20.9,0.403,576.0,366.0,210.0,490.8,991.2,525.0,333.6,191.4,490.8,903.5
2022-06-04T17:00,0.00,23.8,20.8,0.401,488.0,371.0,117.0,614.1,803.0,423.6,322.1,101.6,614.1,697.0
2022-06-04T18:00,0.00,24.5,20.4,0.399,354.0,260.0,94.0,592.7,583.0,283.0,207.9,75.2,592.7,466.1
2022-06-04T19:00,0.00,21.2,19.6,0.397,184.0,117.0,67.0,449.0,346.4,120.3,76.5,43.8,449.0,226.4
2022-06-04T20:00,0.00,14.0,18.6,0.397,43.0,20.0,23.0,164.9,109.1,0.0,0.0,0.0,0.0,0.0
2022-06-04T21:00,0.00,9.7,17.5,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T22:00,0.00,10.1,16.6,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04T23:00,0.00,8.6,15.8,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T00:00,0.00,9.4,16.4,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T01:00,0.00,9.4,15.8,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T02:00,0.00,4.3,15.4,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T03:00,0.00,2.9,15.2,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T04:00,0.00,5.4,15.2,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T05:00,0.00,5.8,15.1,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T06:00,0.00,10.1,15.2,0.390,19.0,0.0,19.0,0.0,93.5,42.5,0.0,42.5,0.0,209.1
2022-06-05T07:00,0.00,11.5,15.5,0.390,90.0,9.0,81.0,36.4,329.0,122.8,12.3,110.5,36.4,448.8
2022-06-05T08:00,0.00,13.3,16.3,0.390,251.0,92.0,159.0,215.9,566.2,301.9,110.6,191.2,215.9,681.0
2022-06-05T09:00,0.00,12.6,17.3,0.389,376.0,148.0,228.0,249.6,787.9,424.6,167.1,257.5,249.6,889.7
2022-06-05T10:00,0.00,15.5,18.3,0.388,478.0,187.0,291.0,253.8,979.0,518.0,202.6,315.4,253.8,1060.9
2022-06-05T11:00,0.00,17.3,19.4,0.386,625.0,316.0,309.0,372.8,1126.4,656.3,331.8,324.5,372.8,1182.8
2022-06-05T12:00,0.00,18.0,19.7,0.383,675.0,364.0,311.0,396.4,1220.1,690.0,372.1,317.9,396.4,1247.2
2022-06-05T13:00,0.00,18.4,20.7,0.379,743.0,451.0,292.0,478.0,1253.7,740.6,449.6,291.1,478.0,1249.7
2022-06-05T14:00,0.00,19.8,21.2,0.376,672.0,312.0,360.0,338.4,1225.0,652.9,303.1,349.8,338.4,1190.1
2022-06-05T15:00,0.00,26.6,21.5,0.373,656.0,359.0,297.0,420.0,1135.9,619.4,339.0,280.4,420.0,1072.5
2022-06-05T16:00,0.00,28.1,21.4,0.370,589.0,395.0,194.0,528.8,992.5,537.0,360.2,176.9,528.8,904.9
2022-06-05T17:00,0.00,25.9,21.2,0.368,524.0,371.0,153.0,612.7,804.6,455.1,322.2,132.9,612.7,698.8
2022-06-05T18:00,0.00,28.4,20.5,0.367,322.0,158.0,164.0,358.9,584.9,257.7,126.5,131.3,358.9,468.2
2022-06-05T19:00,0.00,26.3,19.5,0.367,115.0,11.0,104.0,41.9,348.5,75.5,7.2,68.3,41.9,228.7
2022-06-05T20:00,0.00,20.5,18.4,0.367,40.0,11.0,29.0,90.0,111.5,0.0,0.0,0.0,0.0,0.0
2022-06-05T21:00,0.00,12.6,17.4,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T22:00,0.00,9.0,16.6,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T23:00,0.00,6.8,16.1,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T00:00,0.00,6.8,16.3,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T01:00,0.00,5.0,15.8,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T02:00,0.00,7.2,15.4,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T03:00,0.00,8.3,14.9,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T04:00,0.00,8.6,14.6,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T05:00,0.00,5.8,14.6,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T06:00,0.00,9.7,14.7,0.367,9.0,0.0,9.0,0.0,93.9,20.1,0.0,20.1,0.0,210.0
2022-06-06T07:00,0.00,12.2,15.2,0.367,103.0,17.0,86.0,68.5,329.7,140.4,23.2,117.2,68.5,449.4
2022-06-06T08:00,0.00,16.9,16.2,0.366,286.0,139.0,147.0,325.9,566.7,343.9,167.1,176.7,325.9,681.3
2022-06-06T09:00,0.00,16.2,16.9,0.365,250.0,55.0,195.0,92.7,788.2,282.3,62.1,220.2,92.7,890.0
2022-06-06T10:00,0.00,19.8,17.8,0.364,356.0,62.0,294.0,84.1,979.2,385.8,67.2,318.6,84.1,1061.1
2022-06-06T11:00,0.00,22.0,18.3,0.363,306.0,25.0,281.0,29.5,1126.6,321.3,26.3,295.1,29.5,1183.1
2022-06-06T12:00,0.00,22.7,18.4,0.366,264.0,34.0,230.0,37.0,1220.4,269.9,34.8,235.1,37.0,1247.6
2022-06-06T13:00,0.00,20.2,19.0,0.364,364.0,50.0,314.0,53.0,1254.1,362.9,49.8,313.0,53.0,1250.2
2022-06-06T14:00,0.00,24.5,19.4,0.363,329.0,20.0,309.0,21.7,1225.6,319.7,19.4,300.2,21.7,1190.9
2022-06-06T15:00,0.00,28.4,19.8,0.361,426.0,184.0,242.0,215.0,1136.8,402.3,173.8,228.5,215.0,1073.6
2022-06-06T16:00,0.00,28.1,20.0,0.360,388.0,170.0,218.0,227.3,993.7,353.9,155.0,198.8,227.3,906.3
2022-06-06T17:00,0.00,25.9,20.0,0.359,313.0,134.0,179.0,220.8,806.1,272.0,116.4,155.5,220.8,700.5
2022-06-06T18:00,0.00,24.5,19.6,0.359,181.0,50.0,131.0,113.2,586.8,145.0,40.1,105.0,113.2,470.1
2022-06-06T19:00,0.00,20.2,19.1,0.359,105.0,29.0,76.0,109.9,350.7,69.2,19.1,50.1,109.9,231.0
2022-06-06T20:00,0.00,16.2,18.5,0.359,31.0,6.0,25.0,48.8,113.9,0.0,0.0,0.0,0.0,0.0
2022-06-06T21:00,0.00,10.1,17.5,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T22:00,0.00,10.1,16.7,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T23:00,0.00,9.0,16.1,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T00:00,0.00,8.6,16.4,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T01:00,0.00,5.8,16.2,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T02:00,0.00,7.9,16.1,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T03:00,0.00,6.8,16.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T04:00,0.00,6.8,15.8,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T05:00,0.00,4.3,15.7,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T06:00,0.00,8.3,15.8,0.359,21.0,3.0,18.0,26.0,94.3,46.9,6.7,40.2,42.3,210.7
2022-06-07T07:00,0.00,9.0,16.2,0.359,118.0,39.0,79.0,156.8,330.3,160.7,53.1,107.6,156.8,449.9
2022-06-07T08:00,0.00,12.2,17.1,0.358,284.0,125.0,159.0,292.8,567.1,341.4,150.3,191.1,292.8,681.7
2022-06-07T09:00,0.00,13.3,18.4,0.356,506.0,346.0,160.0,582.8,788.5,571.3,390.6,180.6,582.8,890.2
2022-06-07T10:00,0.00,16.6,19.8,0.354,698.0,574.0,124.0,778.4,979.4,756.4,622.0,134.4,778.4,1061.2
2022-06-07T11:00,0.00,22.3,21.0,0.350,830.0,711.0,119.0,838.1,1126.7,871.6,746.7,125.0,838.1,1183.3
2022-06-07T12:00,0.00,23.0,21.9,0.346,908.0,779.0,129.0,847.6,1220.6,928.3,796.4,131.9,847.6,1247.9
2022-06-07T13:00,0.00,22.0,22.8,0.342,919.0,762.0,157.0,806.7,1254.5,916.2,759.7,156.5,806.7,1250.7
2022-06-07T14:00,0.00,26.6,23.3,0.338,906.0,774.0,132.0,838.3,1226.3,880.4,752.1,128.3,838.3,1191.6
2022-06-07T15:00,0.00,29.5,23.4,0.334,819.0,666.0,153.0,777.4,1137.7,773.6,629.1,144.5,777.4,1074.6
2022-06-07T16:00,0.00,33.8,23.2,0.332,680.0,507.0,173.0,676.8,994.9,620.4,462.5,157.8,676.8,907.7
2022-06-07T17:00,0.00,33.8,22.6,0.330,512.0,361.0,151.0,593.6,807.6,445.1,313.9,131.3,593.6,702.1
2022-06-07T18:00,0.00,29.2,21.8,0.329,327.0,183.0,144.0,412.9,588.5,262.3,146.8,115.5,412.9,472.0
2022-06-07T19:00,0.00,24.8,20.8,0.328,159.0,51.0,108.0,192.0,352.7,105.1,33.7,71.4,192.0,233.1
2022-06-07T20:00,0.00,18.4,19.8,0.328,27.0,4.0,23.0,32.3,116.1,0.4,0.1,0.3,0.6,1.6
2022-06-07T21:00,0.00,14.0,19.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T22:00,0.00,11.9,18.5,0.330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07T23:00,0.00,11.2,18.2,0.330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08T00:00,0.00,11.2,18.2,0.330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08T01:00,0.00,13.0,17.9,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
