Company Name,Model Name,Model Year,Kilometers,Engine Type,Engine Capacity,Assembly,Body Type,Transmission Type,Registration Status,Price,Mapped_colors
7,170,2015,19312,2,660,0,1,0,1,1465000,2
27,14,2019,48280,2,660,1,1,1,0,1335000,2
10,49,2006,170687,2,1800,1,4,1,0,1100000,2
28,53,2014,209214,2,1300,1,4,1,0,1890000,2
28,53,2015,107826,2,1800,1,4,0,0,2650000,3
28,53,2016,115872,2,1300,1,4,0,0,2450000,0
10,114,2015,65983,2,660,0,1,0,0,1575000,2
27,58,2005,160934,2,1000,1,1,1,0,600000,0
28,53,2015,217261,2,1300,1,4,1,0,1925000,0
10,114,2015,56327,2,660,0,1,0,0,1700000,2
10,49,2008,249448,2,1800,1,4,1,0,1550000,1
19,21,2007,114263,2,660,0,2,0,0,1050000,0
28,53,2007,160934,2,1300,1,4,1,0,1150000,0
27,14,2010,17881,2,1000,1,1,1,0,570000,0
28,53,2018,56327,2,1300,1,4,0,0,2875000,0
28,132,2003,300947,2,3400,0,3,0,0,5350000,0
28,53,2013,239792,2,1300,1,4,1,0,1775000,2
22,112,2013,170590,2,660,0,1,0,0,1225000,2
27,58,2016,152887,2,1000,1,1,1,0,1280000,0
27,108,2015,32186,2,800,1,1,1,0,640000,2
27,29,2012,98169,2,800,1,2,1,0,700000,0
7,59,2006,154497,2,800,0,1,1,0,590000,1
28,53,1997,153499,0,2000,1,4,1,0,575000,2
27,58,2008,160934,2,1000,1,1,1,0,720000,2
21,98,2005,148742,2,1300,0,4,1,0,950000,1
7,110,2016,40233,2,660,0,1,0,0,1640000,0
27,108,2005,93391,2,800,1,1,1,0,450000,3
28,53,2014,123919,2,1300,1,4,1,0,2350000,0
10,48,2015,77248,2,1300,1,4,1,0,2000000,0
27,58,2007,107710,2,1000,1,1,1,0,490000,1
7,59,2012,32186,2,800,1,1,1,0,540000,2
10,48,2018,37014,2,1500,1,4,0,0,2700000,0
27,14,2009,160934,2,1000,1,1,1,0,760000,1
10,49,2009,482803,2,1800,1,4,1,0,1250000,1
28,181,2014,225308,2,1000,0,1,0,0,1750000,2
28,53,2007,140881,2,1500,0,4,0,0,1850000,0
28,53,2012,93341,2,1600,1,4,0,0,1950000,2
22,50,2008,80467,2,660,0,2,0,0,760000,0
27,14,2011,130356,2,1000,1,1,1,0,660000,2
27,14,2012,144840,2,1000,1,1,1,0,730000,0
10,48,2017,37014,2,1300,1,4,1,0,2300000,0
27,58,2007,140012,2,1000,1,1,1,0,560000,2
28,53,2012,194730,2,1300,1,4,1,0,1780000,0
27,29,2018,54556,2,800,1,2,1,0,1000000,0
28,99,2014,83685,2,4608,0,3,0,0,24500000,2
28,53,2013,362102,2,1300,1,4,1,0,1900000,1
28,53,2011,59545,2,1300,1,4,1,0,1750000,2
27,108,2015,38624,2,800,1,1,1,0,790000,2
28,15,2017,31382,2,1500,0,1,0,1,2950000,2
28,53,2018,54717,2,1800,1,4,0,0,3800000,2
27,14,2007,193121,2,1000,1,1,1,0,575000,0
27,108,2007,198697,2,800,1,1,1,0,460000,1
28,53,2018,60350,2,1300,1,4,0,0,2590000,2
22,91,2012,122310,2,1500,0,3,0,0,2385000,2
27,168,2016,194730,2,1300,1,1,1,0,1460000,2
28,15,2016,106216,1,1500,0,1,0,1,3100000,2
27,14,2004,120700,2,1000,1,1,1,0,490000,2
28,53,2015,159325,2,1600,1,4,0,0,2460000,3
28,53,2014,80467,2,1300,1,4,1,0,2270000,0
20,26,1995,217261,2,1800,1,4,0,0,1200000,2
27,108,1990,336367,2,800,1,1,1,0,270000,3
28,53,1998,318650,2,1300,1,4,1,0,900000,3
10,49,2016,32186,2,1500,0,4,0,0,3280000,3
27,58,2006,193121,2,1000,1,1,1,0,565000,2
27,108,2017,45061,2,800,1,1,1,0,890000,0
7,110,2008,172199,2,660,0,1,0,0,1000000,3
21,98,1991,160934,2,1300,0,4,1,0,220000,2
28,133,2005,241401,2,2000,0,4,0,0,1885000,2
27,108,2008,123919,2,800,1,1,1,0,635000,0
28,167,2006,201168,2,2700,0,3,0,0,5200000,2
10,48,2014,121505,2,1300,1,4,1,0,1660000,2
28,25,2006,125528,2,1000,0,4,0,0,1330000,0
28,53,2004,158850,2,1600,1,4,0,0,1190000,0
27,108,2008,144840,2,800,1,1,1,0,480000,0
10,48,2015,169302,2,1300,1,4,0,0,2170000,0
10,49,2013,64373,2,1800,1,4,0,0,2700000,0
10,49,2010,209214,2,1800,1,4,1,0,1350000,2
27,106,1998,160934,2,1300,1,4,1,0,550000,2
27,108,1999,215652,2,800,1,1,1,0,230000,0
27,183,2019,10460,2,1000,1,1,1,0,1650000,0
28,53,2010,482803,2,1300,1,4,1,0,1300000,2
28,53,2001,482803,2,1500,0,4,0,0,1500000,0
27,108,2003,281635,2,800,1,1,1,0,360000,0
21,111,2013,107826,2,1000,0,1,0,0,1400000,2
27,168,2017,49889,2,1300,1,1,1,0,1770000,0
10,49,2019,9656,2,1500,1,4,0,0,4400000,2
7,110,2016,57936,2,660,0,1,0,0,1570000,3
27,183,2019,19312,2,1000,1,1,1,0,1630000,0
10,48,2018,30577,2,1300,1,4,0,0,2425000,0
27,14,2003,241401,2,1000,1,1,1,0,360000,2
28,73,2018,85295,0,2800,1,3,0,0,8200000,2
27,14,2007,167371,2,1000,1,1,1,0,700000,2
27,14,2019,1609,2,660,1,1,0,0,1530000,0
27,23,2000,241401,2,1300,1,4,1,0,660000,2
7,59,2005,201168,2,800,1,1,1,0,600000,1
2,1,2006,172199,2,3000,0,4,0,0,3455000,2
10,49,2018,56327,2,1800,1,4,0,0,3540000,0
10,49,2018,57936,2,1800,1,4,0,0,3675000,2
28,53,2011,186683,2,1300,1,4,1,0,1650000,2
28,53,2017,56327,2,1600,1,4,0,0,2800000,0
28,15,2013,170590,1,1500,0,1,0,0,2325000,2
28,181,2007,123919,2,1000,0,1,0,0,1200000,2
7,110,2016,173809,2,660,0,1,0,0,1400000,3
27,108,2005,128747,2,800,1,1,1,0,350000,0
20,26,2013,217261,2,1800,0,4,0,0,4500000,2
27,58,2018,57936,2,1000,1,1,1,0,1700000,2
10,49,2010,183465,2,1800,1,4,0,0,1680000,2
28,53,2012,131966,2,1300,1,4,1,0,1585000,2
27,58,2007,160934,2,1000,0,1,1,0,640000,0
27,58,2007,244620,2,1000,1,1,1,0,780000,2
28,20,2013,59045,2,1000,0,1,1,0,1450000,3
2,189,2017,80467,2,1500,0,0,0,0,7200000,0
28,73,2013,115872,2,2700,1,3,0,0,4800000,2
10,49,2006,354055,2,1500,1,4,1,0,975000,2
27,58,2002,102998,2,1000,1,1,1,0,575000,2
28,53,2018,77248,2,1300,1,4,0,0,2600000,2
28,181,2013,202777,2,1000,0,1,0,0,1715000,2
27,58,2007,198593,2,1000,1,1,1,0,595000,1
27,94,1996,160934,2,1000,1,1,1,0,250000,1
28,53,2007,133575,2,1500,0,4,0,0,1650000,1
28,53,2015,43452,2,1800,0,4,0,0,2675000,3
10,49,2010,209214,2,1800,1,4,0,0,1475000,2
28,135,2017,130356,1,1800,0,4,0,1,4650000,2
7,110,2016,94951,2,660,0,1,0,0,1540000,2
10,49,2018,51499,2,1800,1,4,0,0,3750000,2
28,99,2012,112654,2,4600,0,3,0,1,20000000,2
20,26,2015,186683,0,3500,0,4,0,0,14000000,2
27,58,2006,219675,2,1000,1,1,1,0,650000,0
10,49,2018,74029,2,1800,1,4,0,0,3420000,2
28,53,2019,19312,2,1800,1,4,0,0,3950000,0
28,53,1997,152887,2,1300,1,4,1,0,900000,2
27,108,2007,151278,2,800,1,1,1,0,485000,0
10,48,2017,41199,2,1500,1,4,1,0,2400000,2
28,53,2001,241401,2,1300,1,4,1,0,725000,1
10,114,2017,43452,2,660,0,1,0,1,1825000,2
7,81,2010,155301,2,660,0,2,0,0,910000,2
28,123,2015,73458,2,1000,0,1,0,0,1725000,0
27,108,2007,1053027,2,800,1,1,1,0,450000,0
10,49,2016,45061,2,1800,1,4,0,0,3290000,0
7,59,2010,112654,2,800,1,1,1,0,630000,3
27,14,2010,168981,2,1000,1,1,1,0,780000,0
28,167,1997,231745,2,3400,0,3,0,0,2600000,1
28,25,2010,128747,2,1000,0,4,0,0,1470000,1
27,108,2016,112654,2,800,1,1,1,0,690000,0
27,108,2005,228526,2,800,1,1,1,0,410000,0
28,53,2009,241401,2,1300,1,4,1,0,1430000,0
27,94,1995,160934,2,1000,1,1,1,0,380000,0
28,123,2010,177027,2,1000,0,1,0,0,1500000,3
27,108,2004,136794,2,800,1,1,1,0,390000,0
10,49,2015,49889,2,1800,1,4,0,0,2550000,2
28,80,1992,289681,2,1800,0,5,1,0,1050000,0
28,123,2015,80467,2,1000,0,1,0,1,1880000,0
27,29,2014,41842,2,800,1,5,1,0,850000,0
28,135,2012,257495,2,1800,0,4,0,0,2600000,0
27,183,2018,67592,2,1000,1,1,1,0,1545000,0
28,167,1996,160934,2,2700,0,3,0,0,2100000,3
27,23,2000,144840,2,1300,1,4,1,0,525000,1
1,5,2013,98169,2,1800,0,4,0,0,6650000,2
28,181,2012,79759,2,1300,0,1,0,0,1535000,2
28,15,2012,152887,2,1500,0,1,0,0,2250000,2
27,58,2005,273588,2,1000,1,1,1,0,530000,0
27,108,2005,611550,2,800,1,1,1,0,410000,0
10,48,2018,45061,2,1300,1,4,1,0,2200000,0
22,146,2014,128747,2,660,0,1,0,0,1365000,0
27,58,2003,109435,2,1000,1,1,1,0,450000,2
27,58,2017,186683,2,1000,1,1,1,0,1475000,0
27,14,2005,289681,2,1000,1,1,1,0,600000,0
27,108,2003,160918,2,800,1,1,1,0,360000,2
27,108,2019,32186,2,800,1,1,1,0,1000000,0
28,53,2015,159325,2,1300,1,4,0,0,2250000,2
27,58,2009,120700,2,1000,1,1,1,0,725000,0
27,108,2009,160934,2,800,1,1,1,0,395000,2
7,113,2013,156106,2,660,0,1,0,0,1125000,0
22,166,2001,160934,2,1500,1,4,0,0,650000,0
10,49,2018,24140,2,1800,1,4,0,0,3650000,2
27,183,2017,77248,2,1000,1,1,1,0,1475000,2
10,48,2007,410382,2,1300,1,4,1,0,1225000,2
28,135,2011,199964,2,1800,0,4,0,0,2250000,2
12,151,2007,201816,2,1000,1,1,1,0,724000,0
27,108,2016,57936,2,800,1,1,1,0,800000,0
28,53,2011,120700,2,1300,1,4,1,0,1875000,2
28,53,2014,96560,2,1300,1,4,1,0,1880000,2
28,73,2017,59545,2,2700,1,3,0,0,7400000,0
28,53,1998,321868,2,1300,1,4,1,0,830000,3
28,53,2015,41842,2,1300,1,4,0,0,2300000,2
10,49,2017,56327,2,1800,1,4,0,0,3275000,0
10,48,2005,238182,2,1300,1,4,0,0,1150000,2
27,108,2013,177027,2,800,1,1,1,0,655000,0
28,53,2013,241401,2,1300,1,4,1,0,1600000,2
27,108,1990,257495,2,800,1,1,1,0,235000,2
7,30,2006,194730,2,1000,0,1,0,0,1000000,2
27,183,2019,49889,2,1000,1,1,1,0,1650000,2
10,48,2015,196087,2,1300,1,4,1,0,1880000,0
28,99,2003,225308,2,4663,0,3,0,0,6975000,2
28,132,1997,482803,0,3000,0,3,0,0,2500000,3
28,99,2005,193121,0,4200,0,3,0,0,6800000,2
27,108,2018,41842,2,800,1,1,1,0,950000,3
20,26,2012,109435,2,1800,1,4,0,0,5400000,2
27,47,2017,102998,2,1400,0,4,0,0,2100000,2
28,73,2018,20921,2,2700,1,3,0,0,7800000,0
28,132,1990,241401,0,2500,0,3,1,0,1400000,2
28,99,2003,289681,2,4663,0,3,0,0,7150000,2
10,49,2015,74029,2,1800,1,4,0,0,2675000,2
27,168,2011,115872,2,1300,1,1,1,0,1250000,3
10,48,2015,175418,2,1300,1,4,1,0,1850000,0
27,108,2011,166224,2,800,1,1,1,0,575000,2
27,108,2010,241401,2,800,1,1,1,0,560000,1
27,108,2018,30577,2,800,1,1,1,0,980000,0
28,99,2019,16,2,4608,0,3,0,1,39000000,0
28,132,2012,96560,2,4000,0,3,0,0,12200000,2
7,41,2016,74029,2,660,0,1,0,0,1475000,1
27,168,2018,40233,2,1300,1,1,0,0,1835000,2
28,133,2006,188293,2,1800,0,4,0,0,2425000,2
7,59,2012,151278,2,800,1,1,0,0,1020000,2
7,59,2004,265900,2,800,1,1,1,0,450000,2
27,183,2018,33393,2,1000,0,1,1,0,1435000,0
28,25,2006,218581,2,1300,0,4,0,0,1450000,0
28,53,2010,217261,2,1300,1,4,1,0,1200000,2
27,108,2005,120700,2,800,1,1,1,0,515000,2
28,99,1998,402336,0,3000,0,3,1,0,2500000,0
27,58,2007,258076,2,1000,1,1,1,0,730000,0
28,53,2017,56327,2,1300,1,4,1,0,2525000,0
27,14,2013,125528,2,660,0,1,0,0,1265000,3
19,40,2014,120700,2,660,0,1,0,0,1200000,2
28,132,2010,210824,2,2700,0,3,0,0,8900000,0
27,108,2008,193121,2,800,1,1,1,0,470000,1
10,194,2010,130356,2,660,1,1,0,0,1299000,0
28,53,2007,289681,2,1800,1,4,1,0,1350000,2
10,179,2016,51499,2,1500,0,0,0,1,3750000,0
27,58,2014,122310,2,1000,1,1,1,0,1030000,2
28,53,2017,111044,2,1300,1,4,1,0,2400000,2
27,14,2019,8851,2,660,1,1,1,1,1375000,2
7,81,2013,88513,2,660,0,2,0,0,1290000,0
28,53,2011,205996,2,1300,1,4,1,0,1590000,2
10,48,1999,330987,2,1300,1,4,1,0,550000,2
27,183,2018,96560,2,1000,1,1,1,0,1390000,2
10,49,2019,9656,2,1800,1,4,0,0,4175000,2
10,48,2014,91623,2,1500,1,4,0,0,1925000,3
27,23,2004,114263,2,1300,1,4,1,0,520000,0
27,108,1997,450616,2,800,1,1,1,0,280000,1
27,14,2008,233354,2,1000,1,1,1,0,610000,2
22,91,2010,83685,2,1500,0,3,0,0,2050000,2
21,98,2005,149668,2,1300,0,4,0,0,895000,2
28,53,1990,194329,2,1300,0,4,1,0,560000,0
27,58,2019,31382,2,1000,1,1,0,0,1075000,0
10,10,2012,101388,2,660,0,2,1,0,900000,0
27,14,2010,160934,2,1000,1,1,1,0,680000,2
10,49,2019,32186,2,1500,1,4,0,0,4250000,0
27,108,2010,94951,2,800,1,1,1,0,440000,0
22,60,2015,70811,2,660,0,1,0,0,1540000,2
28,53,2007,193121,2,1500,0,4,0,0,2450000,0
28,15,2014,154497,2,1500,0,1,0,0,2500000,2
28,53,2017,123919,2,1600,1,4,0,0,2500000,3
27,14,2009,193121,2,1000,1,1,1,0,550000,0
27,108,2011,160934,2,800,1,1,1,0,575000,2
7,170,2012,104607,2,660,0,1,0,0,1075000,2
28,53,2012,135184,2,1300,1,4,1,0,1550000,3
28,15,2016,56327,2,1500,0,1,0,1,2850000,0
22,50,2014,62764,2,660,0,5,0,1,1450000,2
27,14,2008,160934,2,1000,1,1,1,0,550000,0
10,114,2017,33796,2,660,0,1,0,1,1850000,2
22,50,2012,104607,2,660,0,5,1,0,860000,2
27,14,2011,168981,2,1000,1,1,1,0,740000,2
27,108,2014,86904,2,800,1,1,1,0,600000,1
28,53,2011,241401,2,1300,1,4,1,0,1550000,2
28,53,2017,35405,2,1800,1,4,0,0,3150000,2
27,14,2011,128747,2,1000,1,1,1,0,800000,0
28,53,2009,183465,2,1300,1,4,1,0,1500000,0
21,111,2013,165762,2,1000,0,1,0,0,1450000,1
28,53,1998,198686,0,2000,0,4,1,0,730000,2
27,108,2015,143231,2,800,1,1,1,0,830000,0
27,183,2015,120700,2,1000,1,1,1,0,1100000,3
28,53,2015,104607,2,1300,1,4,1,0,1930000,0
10,49,2014,96560,2,1800,1,4,0,0,2375000,2
28,57,2004,133575,2,3000,0,4,0,0,4450000,0
21,64,2014,48280,2,660,0,1,0,0,1050000,2
28,53,2011,159349,2,1600,1,4,0,0,1850000,2
28,53,2006,556100,2,1300,1,4,1,0,1150000,2
7,65,2013,158520,2,660,0,1,0,0,975000,2
10,179,2014,75639,1,1500,0,0,0,0,3800000,0
10,49,2005,273070,2,1600,1,4,0,0,1220000,2
28,25,2010,128747,2,1000,0,4,0,0,1200000,0
21,120,1995,378195,2,3500,0,3,0,0,2000000,2
27,14,2011,192316,2,1000,1,1,1,0,750000,3
28,53,2007,223055,2,1500,0,4,0,0,1780000,0
27,29,2011,241401,2,800,1,2,1,0,750000,0
27,58,2007,144840,2,1000,1,1,1,0,765000,0
27,58,2011,109435,2,1000,1,1,1,0,760000,2
27,58,2005,136794,2,1000,1,1,1,0,650000,0
27,14,2019,16093,2,660,1,1,0,1,1540000,0
27,14,2009,305775,2,1000,1,1,1,0,600000,2
28,53,2015,318650,2,1300,1,4,1,0,2275000,0
10,179,2018,59545,2,1500,0,0,0,1,5100000,0
10,49,2003,402336,2,1500,1,4,0,0,940000,0
10,49,2008,177027,2,1800,1,4,0,0,1670000,0
10,179,2014,136794,1,1500,0,0,0,0,3450000,0
27,108,2013,109435,2,800,1,1,1,0,670000,0
10,48,2004,296119,2,1300,1,4,1,0,1045000,2
27,108,1996,258067,2,800,1,1,1,0,300000,3
27,108,2013,91732,2,800,1,1,1,0,585000,1
27,108,2014,93341,2,100,1,1,1,0,670000,2
27,58,2015,112654,2,1000,1,1,1,0,1100000,2
10,49,2006,96560,2,1800,1,4,0,0,1250000,2
7,110,2013,228526,2,660,0,1,0,0,1160000,3
7,110,2014,241401,2,660,0,1,0,0,1400000,2
27,108,2008,193121,2,800,1,1,1,0,465000,1
28,53,2011,212433,2,1600,1,4,0,0,1850000,2
10,48,2007,140817,2,1300,1,4,1,0,1030000,2
28,32,2017,45061,1,1800,0,0,0,1,6000000,2
28,53,2014,215652,2,1300,1,4,1,0,1800000,3
10,48,2014,209065,2,1300,1,4,0,0,1850000,2
10,114,2016,28646,2,660,0,1,0,1,1925000,0
27,183,2019,59545,2,1000,1,1,1,0,1625000,0
27,108,2013,90927,2,800,1,1,1,0,675000,2
10,114,2016,88513,2,660,0,1,0,1,1700000,1
10,49,1997,160934,2,1500,1,4,1,0,650000,2
27,14,2017,35405,2,660,1,1,0,0,1670000,0
7,110,2012,135184,2,660,0,1,0,0,1275000,3
10,49,2003,474756,2,1600,1,4,1,0,930000,2
28,53,2013,157715,2,1300,1,4,0,0,3000000,2
28,53,2014,193121,2,1500,0,4,0,0,2900000,0
27,58,2008,135184,2,1000,1,1,1,0,750000,1
27,108,2018,96560,2,800,1,1,1,0,520000,2
10,49,2014,144840,2,1800,1,4,0,0,2500000,0
27,14,2006,241401,2,1000,1,1,1,0,530000,1
28,53,2007,663049,2,1300,1,4,1,0,900000,0
27,58,2003,115872,2,1000,1,1,1,0,515000,2
27,58,2007,141622,2,1000,1,1,1,0,770000,2
10,48,2005,305775,2,1300,1,4,1,0,1080000,2
27,14,2014,125528,2,660,0,1,0,0,1370000,0
10,49,2012,141622,2,1800,1,4,0,0,1700000,2
28,132,2012,226917,2,2700,0,3,0,0,11700000,2
27,29,2015,134629,2,800,1,5,1,0,790000,0
27,58,2018,12874,2,1000,1,1,1,0,1750000,0
27,168,2011,160934,2,1300,1,1,0,0,1100000,2
10,48,2014,138403,2,1300,1,4,1,0,1620000,2
10,49,2004,402336,2,1600,1,4,1,0,1090000,1
10,49,2005,337962,2,1600,1,4,0,0,1050000,1
21,98,1991,160934,2,1300,0,4,1,0,360000,0
28,135,2013,181855,2,1800,0,4,0,0,2875000,2
28,53,2017,164153,2,1300,1,4,1,0,2300000,0
28,99,2001,397507,0,4200,0,3,0,0,4000000,2
10,49,2017,83685,2,1800,1,4,0,0,3250000,0
7,110,2013,115872,2,660,0,1,0,0,1325000,0
27,14,2013,104607,2,660,0,1,0,0,1240000,3
27,101,2006,104607,2,1300,1,4,1,0,785000,3
27,108,2019,10138,2,800,1,1,1,0,1120000,0
27,14,2019,16093,2,660,1,1,0,0,1525000,2
27,108,2016,40233,2,800,1,1,1,0,900000,0
27,94,1997,149668,2,1000,1,1,1,0,290000,2
28,132,2001,321868,0,3000,0,3,0,0,2800000,2
28,133,2007,321868,2,1800,0,4,0,0,2450000,2
27,108,2014,125528,2,800,1,1,1,0,685000,0
27,58,2013,91273,2,1000,1,1,1,0,985000,0
10,49,2006,394289,2,1800,1,4,0,0,1280000,2
27,58,2017,88513,2,1000,1,1,1,0,1685000,2
27,23,2005,192028,2,1300,1,4,1,0,480000,3
10,49,2001,297728,2,1600,1,4,0,0,1050000,2
27,183,2017,72420,2,1000,1,1,1,0,1480000,2
28,123,2008,136794,2,1000,0,1,0,0,1195000,2
27,108,2016,88513,2,800,1,1,1,0,785000,2
28,181,2007,186683,2,1000,0,1,0,0,1400000,0
27,108,1997,152887,2,800,1,1,1,0,310000,0
28,53,2009,160934,2,1800,1,4,0,0,1835000,2
27,108,2017,78857,2,800,1,1,1,0,850000,2
27,183,2018,36532,2,1000,1,1,1,0,1560000,0
10,114,2014,48280,2,660,0,1,0,0,1425000,2
27,14,2010,64373,2,1000,1,1,1,0,770000,0
27,94,1999,298433,2,1000,1,1,1,0,350000,2
28,53,2017,131966,2,1300,1,4,1,0,2670000,0
27,14,2005,321868,2,1000,1,1,1,0,500000,2
27,108,2018,52303,2,800,1,1,1,0,940000,0
22,166,2005,207605,2,1300,0,4,1,0,980000,2
27,58,2010,75639,2,1000,1,1,1,0,885000,0
27,108,2008,80467,2,800,1,1,1,0,555000,1
10,179,2014,102998,2,1500,0,0,0,0,3350000,0
27,183,2012,119091,2,660,0,1,0,0,1315000,2
27,108,2006,160934,2,800,1,1,1,0,345000,0
27,183,2019,86904,2,1000,1,1,1,0,850000,2
28,53,2018,79957,2,1600,1,4,0,0,3080000,0
7,110,2016,104607,2,660,0,1,0,0,1650000,0
27,108,2012,96560,2,800,1,1,1,0,675000,2
28,181,2008,80467,2,1000,0,1,0,0,1500000,1
28,53,2016,86904,2,1300,1,4,1,0,2300000,2
28,53,2009,273588,0,2000,1,4,1,0,1800000,0
27,108,2018,27358,2,800,1,1,1,0,975000,0
28,53,1994,241401,2,1300,1,4,1,0,820000,3
27,108,2016,96560,2,800,1,1,1,0,850000,0
27,58,2008,101388,2,1000,1,1,1,0,750000,2
10,49,2013,152887,2,1800,1,4,0,0,2375000,2
27,108,2013,160934,2,800,1,1,1,0,675000,1
28,181,2014,131533,2,1000,0,1,0,0,1975000,2
10,49,2013,152887,2,1800,1,4,0,0,2375000,2
27,168,2016,87829,2,1300,1,1,1,0,1500000,2
22,118,2007,138403,2,660,0,1,0,0,980000,1
21,64,2013,160934,2,660,0,1,0,0,1250000,2
27,108,2007,193121,2,800,1,1,1,0,560000,3
20,26,2008,241401,2,1800,0,4,0,0,2750000,2
10,48,2010,257495,2,1300,1,4,1,0,1545000,1
10,49,2016,48280,2,1800,1,4,0,0,2850000,0
28,123,2007,160934,2,1000,0,1,0,0,980000,2
10,48,2010,297728,2,1300,1,4,1,0,1460000,1
27,108,2015,117482,2,800,1,1,1,0,830000,2
27,106,1994,160934,2,1300,1,4,1,0,380000,1
1,4,2017,83685,2,1400,1,4,0,0,8299000,0
10,49,2018,41360,2,1800,1,4,0,0,3550000,0
28,181,1999,207512,2,1000,0,1,0,0,750000,2
27,14,2012,143231,2,1000,1,1,1,0,860000,0
10,49,2010,88513,2,1800,1,4,1,0,2000000,2
29,31,2019,21833,2,800,1,1,1,0,855000,0
28,53,2019,41842,2,1600,1,4,0,0,3350000,0
27,58,2014,96560,2,1000,1,1,1,0,1170000,0
28,123,2011,119091,2,1000,0,1,0,0,1390000,2
28,53,1996,160932,2,1500,0,4,1,0,1090000,2
28,53,2019,14484,2,1300,1,4,1,0,2900000,2
28,132,2005,297728,2,4000,0,3,0,0,5750000,2
10,49,2018,62764,2,1800,1,4,0,0,3550000,0
28,123,2016,51499,2,1000,0,1,0,1,2100000,1
27,58,2014,120700,2,1000,1,1,1,0,960000,0
27,108,2003,514684,2,800,1,1,1,0,470000,2
27,58,2007,152887,2,1000,1,1,1,0,730000,0
28,39,2006,241401,2,2400,0,4,0,0,2200000,2
27,23,2003,241401,2,1300,1,4,1,0,610000,0
7,81,2012,144840,2,660,0,2,0,0,850000,0
27,58,2007,86904,2,1000,1,1,1,0,630000,0
27,108,2008,128747,2,800,1,1,1,0,430000,0
27,108,2015,67592,2,800,1,1,1,0,660000,2
28,53,2011,144840,2,1600,0,4,0,0,2000000,2
7,59,2011,140012,2,800,1,1,1,0,775000,1
28,53,2011,131966,2,1300,1,4,1,0,1690000,0
27,108,2019,45061,2,800,1,1,1,0,1040000,0
27,108,2019,22530,2,800,1,1,1,0,900000,2
10,49,1997,482803,2,1600,1,4,1,0,695000,2
7,59,2002,193121,2,800,1,1,0,0,480000,0
28,53,1996,321868,2,1600,0,4,1,0,1050000,1
27,108,2004,144840,2,800,1,1,1,0,310000,0
10,49,2017,75639,2,1800,1,4,0,0,3400000,0
27,108,2011,241401,2,800,1,1,1,0,575000,0
28,181,2013,136794,2,1000,0,1,0,0,1825000,0
27,168,2017,102998,2,1300,1,1,1,0,1600000,0
28,99,2015,36532,2,4600,0,3,0,0,34500000,0
28,53,2018,49889,2,1600,1,4,0,0,3250000,0
28,181,2012,193121,2,1000,0,1,0,0,1880000,2
27,108,2003,135184,2,800,1,1,1,0,420000,2
27,108,2010,199558,2,800,1,1,1,0,489000,1
10,179,2014,115872,2,1500,0,0,0,0,3400000,0
10,49,2017,104607,2,1800,1,4,0,0,3270000,0
28,181,2009,120700,2,1000,0,1,0,0,1350000,0
10,49,2004,160934,2,1500,1,4,1,0,945000,0
10,49,2013,152887,2,1800,1,4,0,0,2450000,0
10,49,2017,35486,2,1800,1,4,0,0,3640000,2
7,171,2014,125528,2,1500,0,3,1,0,2700000,2
27,108,1999,225308,2,800,1,1,1,0,220000,1
27,183,2014,128747,2,660,0,1,0,0,1575000,0
10,48,2014,133575,2,1300,1,4,0,0,2000000,3
28,53,2017,24140,2,1300,1,4,1,0,2595000,0
27,183,2015,120700,2,1000,1,1,1,0,1075000,2
7,110,2014,56327,2,660,0,1,0,0,1350000,2
7,59,2008,131966,2,800,1,1,1,0,700000,0
27,108,2019,69201,2,800,1,1,1,0,960000,2
7,59,2007,103815,2,660,1,1,1,0,700000,1
27,14,2014,201168,2,660,0,1,0,0,1380000,1
28,53,2016,75639,2,1300,1,4,0,0,2450000,2
10,48,2018,57936,2,1500,1,4,0,0,2550000,0
28,53,2018,33796,2,1300,1,4,0,0,2880000,0
10,49,2015,205996,2,1800,1,4,0,0,2200000,2
10,179,2016,94367,1,1500,0,0,0,0,4200000,0
28,53,2000,214042,0,2000,1,4,1,0,1000000,3
10,49,2005,270369,2,1600,1,4,1,0,1175000,2
28,53,2016,183465,2,1300,1,4,1,0,2180000,2
7,59,2006,231745,2,800,1,1,1,0,690000,3
10,179,2014,102998,2,1500,0,0,0,0,3200000,0
28,181,2006,160934,2,1300,0,1,0,0,1150000,1
28,181,2011,140012,2,1000,0,1,0,0,1500000,2
7,81,2013,241401,2,660,0,2,0,0,1050000,0
21,111,2016,165762,2,1000,0,1,0,0,1450000,1
28,181,2012,105365,2,1000,0,1,0,0,1625000,2
27,168,2010,241401,2,1300,1,1,1,0,1055000,3
27,108,2013,93341,2,800,1,1,1,0,680000,2
21,64,2017,72420,2,660,0,1,0,0,1700000,0
28,149,2007,128747,2,1500,0,3,0,0,1850000,1
27,29,2014,136794,2,800,1,5,1,0,680000,0
10,49,2018,61155,2,1800,1,4,0,0,3550000,0
28,53,2010,280025,2,1300,1,4,1,0,1400000,2
7,59,2009,209214,2,800,1,1,1,0,690000,0
26,163,2013,177027,2,660,0,1,0,0,1150000,2
28,15,2015,189902,1,1500,0,1,0,0,2550000,2
28,135,2012,157715,2,1800,0,4,0,0,2530000,1
10,48,2018,72420,2,1300,1,4,1,0,2220000,0
27,47,2017,91732,2,1400,1,4,1,0,2150000,0
27,108,2017,119091,2,800,1,1,1,0,750000,0
